region,province1,province1_seqnum,province2,province2_seqnum,Fst
nsp2,Guangxi,3,Guizhou,4,0.13119635662988274
nsp2,Hubei,3,Jiangxi,10,0.27217094703049755
nsp2,Hubei,3,Guizhou,4,0.33861771659018214
nsp2,Jiangxi,10,Guizhou,4,0.47050147492625366
nsp13,Yunnan,25,Guangdong,29,0.34405386097630103
nsp13,Yunnan,25,Hunan,4,0.7912526846109071
nsp13,Yunnan,25,Fujian,4,0.7882209143056106
nsp13,Yunnan,25,Guangxi,3,0.2974058269450887
nsp13,Yunnan,25,Hubei,3,0.7691889974277822
nsp13,Yunnan,25,Jiangxi,10,0.552876056964842
nsp13,Yunnan,25,Guizhou,4,0.7391766033227882
nsp13,Guangdong,29,Hunan,4,0.39496946763885715
nsp13,Guangdong,29,Fujian,4,0.23572834218746558
nsp13,Guangdong,29,Guangxi,3,0.05848987665174038
nsp13,Guangdong,29,Hubei,3,0.34172716718473306
nsp13,Guangdong,29,Jiangxi,10,0.051545609573886896
nsp13,Guangdong,29,Guizhou,4,0.30344807516723843
nsp13,Hunan,4,Fujian,4,0.6691610870421426
nsp13,Hunan,4,Guangxi,3,0.6537644945288258
nsp13,Hunan,4,Hubei,3,0.39535838981310334
nsp13,Hunan,4,Jiangxi,10,0.3517058297849971
nsp13,Hunan,4,Guizhou,4,0.4602323503127793
nsp13,Fujian,4,Guangxi,3,0.7296222664015903
nsp13,Fujian,4,Hubei,3,0.5615068737725406
nsp13,Fujian,4,Jiangxi,10,0.32954276237858326
nsp13,Fujian,4,Guizhou,4,0.6703125
nsp13,Guangxi,3,Hubei,3,0.4384559359067734
nsp13,Guangxi,3,Jiangxi,10,-0.09212722551928786
nsp13,Guangxi,3,Guizhou,4,0.5510633817645819
nsp13,Hubei,3,Jiangxi,10,0.29402136457615435
nsp13,Hubei,3,Guizhou,4,0.44331450094161956
nsp13,Jiangxi,10,Guizhou,4,0.2731181845625972
E,Yunnan,25,Guangdong,29,0.6856759242168183
E,Yunnan,25,Hunan,4,0.5100832355734316
E,Yunnan,25,Fujian,4,0.6081220539424874
E,Yunnan,25,Guangxi,3,-0.06548725938583717
E,Yunnan,25,Hubei,3,0.5043680838672102
E,Yunnan,25,Jiangxi,10,0.6225530241142477
E,Yunnan,25,Guizhou,4,0.5188502159802791
E,Guangdong,29,Hunan,4,0.6949506323725299
E,Guangdong,29,Fujian,4,-0.04617810852101922
E,Guangdong,29,Guangxi,3,0.6699575344228543
E,Guangdong,29,Hubei,3,0.4954861764152718
E,Guangdong,29,Jiangxi,10,0.33135431748647654
E,Guangdong,29,Guizhou,4,0.5450883961504218
E,Hunan,4,Fujian,4,0.4444444444444444
E,Hunan,4,Guangxi,3,0.047619047619047616
E,Hunan,4,Hubei,3,-0.12280701754385959
E,Hunan,4,Jiangxi,10,0.455725350638476
E,Hunan,4,Guizhou,4,0.04477611940298507
E,Fujian,4,Guangxi,3,0.7743589743589744
E,Fujian,4,Hubei,3,0.41666666666666663
E,Fujian,4,Jiangxi,10,-0.21417797888386114
E,Fujian,4,Guizhou,4,0.6888888888888888
E,Guangxi,3,Hubei,3,0.3214285714285715
E,Guangxi,3,Jiangxi,10,0.4299450549450549
E,Guangxi,3,Guizhou,4,0.5632183908045977
E,Hubei,3,Jiangxi,10,0.22901459854014591
E,Hubei,3,Guizhou,4,0.1372549019607843
E,Jiangxi,10,Guizhou,4,0.3372549019607843
ORF9a,Yunnan,24,Guangdong,29,0.4910683521818029
ORF9a,Yunnan,24,Hunan,4,0.49941972920696326
ORF9a,Yunnan,24,Fujian,4,0.672587676491639
ORF9a,Yunnan,24,Guangxi,3,0.4986843387584057
ORF9a,Yunnan,24,Hubei,3,0.508521906596052
ORF9a,Yunnan,24,Jiangxi,10,0.5606122172558581
ORF9a,Yunnan,24,Guizhou,4,0.44936170212765963
ORF9a,Guangdong,29,Hunan,4,0.46059540320982767
ORF9a,Guangdong,29,Fujian,4,0.32825523678706325
ORF9a,Guangdong,29,Guangxi,3,0.4077221621326837
ORF9a,Guangdong,29,Hubei,3,0.4030415280254426
ORF9a,Guangdong,29,Jiangxi,10,0.20054935963199524
ORF9a,Guangdong,29,Guizhou,4,0.4093670336822694
ORF9a,Hunan,4,Fujian,4,0.7368421052631579
ORF9a,Hunan,4,Guangxi,3,0.18518518518518512
ORF9a,Hunan,4,Hubei,3,0.16129032258064527
ORF9a,Hunan,4,Jiangxi,10,0.3795727246122329
ORF9a,Hunan,4,Guizhou,4,0.2
ORF9a,Fujian,4,Guangxi,3,0.543859649122807
ORF9a,Fujian,4,Hubei,3,0.7142857142857142
ORF9a,Fujian,4,Jiangxi,10,0.25413302575932334
ORF9a,Fujian,4,Guizhou,4,0.7058823529411765
ORF9a,Guangxi,3,Hubei,3,0.04545454545454544
ORF9a,Guangxi,3,Jiangxi,10,0.3085106382978724
ORF9a,Guangxi,3,Guizhou,4,0.1619047619047618
ORF9a,Hubei,3,Jiangxi,10,0.22637195121951215
ORF9a,Hubei,3,Guizhou,4,0.07142857142857155
ORF9a,Jiangxi,10,Guizhou,4,0.27706734867860183
ORF7a,Yunnan,24,Guangdong,29,0.6506898542350967
ORF7a,Yunnan,24,Hunan,4,0.48472234751343485
ORF7a,Yunnan,24,Fujian,4,0.6701114488348532
ORF7a,Yunnan,24,Guangxi,3,0.36194258774903937
ORF7a,Yunnan,24,Hubei,3,0.5800725329261309
ORF7a,Yunnan,24,Jiangxi,10,0.6567510699333953
ORF7a,Yunnan,24,Guizhou,4,0.39029350168452365
ORF7a,Guangdong,29,Hunan,4,0.6570082942197647
ORF7a,Guangdong,29,Fujian,4,0.2239068434041169
ORF7a,Guangdong,29,Guangxi,3,0.5613526169657287
ORF7a,Guangdong,29,Hubei,3,0.6149235078490284
ORF7a,Guangdong,29,Jiangxi,10,0.07106885318386644
ORF7a,Guangdong,29,Guizhou,4,0.6856583205586783
ORF7a,Hunan,4,Fujian,4,0.6470588235294118
ORF7a,Hunan,4,Guangxi,3,0.2076502732240437
ORF7a,Hunan,4,Hubei,3,0.13043478260869565
ORF7a,Hunan,4,Jiangxi,10,0.6801115207542325
ORF7a,Hunan,4,Guizhou,4,0.2345679012345679
ORF7a,Fujian,4,Guangxi,3,0.545219638242894
ORF7a,Fujian,4,Hubei,3,0.5664335664335663
ORF7a,Fujian,4,Jiangxi,10,0.2493563081798376
ORF7a,Fujian,4,Guizhou,4,0.6332622601279317
ORF7a,Guangxi,3,Hubei,3,0.08793969849246225
ORF7a,Guangxi,3,Jiangxi,10,0.5836743044189853
ORF7a,Guangxi,3,Guizhou,4,0.09379509379509388
ORF7a,Hubei,3,Jiangxi,10,0.6080669710806696
ORF7a,Hubei,3,Guizhou,4,0.2087912087912088
ORF7a,Jiangxi,10,Guizhou,4,0.6896002217141274
N,Yunnan,24,Guangdong,29,0.3730391022583636
N,Yunnan,24,Hunan,4,0.4831592341609209
N,Yunnan,24,Fujian,4,0.5232441806176216
N,Yunnan,24,Guangxi,3,0.34702774708224216
N,Yunnan,24,Hubei,3,0.47120341729267934
N,Yunnan,24,Jiangxi,10,0.5032582732311403
N,Yunnan,24,Guizhou,4,0.461001185827192
N,Guangdong,29,Hunan,4,0.3003824654310091
N,Guangdong,29,Fujian,4,0.11008882353092128
N,Guangdong,29,Guangxi,3,0.26660492668201025
N,Guangdong,29,Hubei,3,0.21848338780385224
N,Guangdong,29,Jiangxi,10,0.08237280928226462
N,Guangdong,29,Guizhou,4,0.3219481267114762
N,Hunan,4,Fujian,4,0.5308641975308642
N,Hunan,4,Guangxi,3,0.22454672245467228
N,Hunan,4,Hubei,3,0.08291032148900176
N,Hunan,4,Jiangxi,10,0.3592654994750079
N,Hunan,4,Guizhou,4,0.2688927943760984
N,Fujian,4,Guangxi,3,0.4695970695970696
N,Fujian,4,Hubei,3,0.4666666666666667
N,Fujian,4,Jiangxi,10,0.08459060857772496
N,Fujian,4,Guizhou,4,0.5973782771535581
N,Guangxi,3,Hubei,3,0.10869565217391317
N,Guangxi,3,Jiangxi,10,0.34832635983263605
N,Guangxi,3,Guizhou,4,0.22641509433962273
N,Hubei,3,Jiangxi,10,0.24229452054794529
N,Hubei,3,Guizhou,4,0.23397435897435886
N,Jiangxi,10,Guizhou,4,0.3941330303998485
ORF3a,Yunnan,25,Guangdong,29,0.7435324543011012
ORF3a,Yunnan,25,Hunan,4,0.5756846155829278
ORF3a,Yunnan,25,Fujian,4,0.6012004998866086
ORF3a,Yunnan,25,Guangxi,3,0.42167149923773317
ORF3a,Yunnan,25,Hubei,3,0.608942190320191
ORF3a,Yunnan,25,Jiangxi,10,0.6226134121037112
ORF3a,Yunnan,25,Guizhou,4,0.5789373777809227
ORF3a,Guangdong,29,Hunan,4,0.7527941814299537
ORF3a,Guangdong,29,Fujian,4,0.20818736863176865
ORF3a,Guangdong,29,Guangxi,3,0.7629994786149111
ORF3a,Guangdong,29,Hubei,3,0.6808495761259512
ORF3a,Guangdong,29,Jiangxi,10,0.2747447940009656
ORF3a,Guangdong,29,Guizhou,4,0.7107737675269052
ORF3a,Hunan,4,Fujian,4,0.563034188034188
ORF3a,Hunan,4,Guangxi,3,0.32073093887838694
ORF3a,Hunan,4,Hubei,3,0.06666666666666662
ORF3a,Hunan,4,Jiangxi,10,0.5984253451620802
ORF3a,Hunan,4,Guizhou,4,0.14828282828282832
ORF3a,Fujian,4,Guangxi,3,0.6214162348877376
ORF3a,Fujian,4,Hubei,3,0.5019157088122606
ORF3a,Fujian,4,Jiangxi,10,-0.009917480505715833
ORF3a,Fujian,4,Guizhou,4,0.652750165672631
ORF3a,Guangxi,3,Hubei,3,0.31257344300822565
ORF3a,Guangxi,3,Jiangxi,10,0.6246923707957343
ORF3a,Guangxi,3,Guizhou,4,0.5119825708061002
ORF3a,Hubei,3,Jiangxi,10,0.49343208496366686
ORF3a,Hubei,3,Guizhou,4,0.2
ORF3a,Jiangxi,10,Guizhou,4,0.5750658472344162
ORF3b,Yunnan,25,Guangdong,29,0.8445489753037352
ORF3b,Yunnan,25,Hunan,4,0.7946688329104795
ORF3b,Yunnan,25,Fujian,4,0.8066974537562773
ORF3b,Yunnan,25,Guangxi,3,0.5482852633089397
ORF3b,Yunnan,25,Hubei,3,0.8181866904035662
ORF3b,Yunnan,25,Jiangxi,10,0.8030111158013226
ORF3b,Yunnan,25,Guizhou,4,0.8029333850229373
ORF3b,Guangdong,29,Hunan,4,0.8269159634975827
ORF3b,Guangdong,29,Fujian,4,0.26672356769444144
ORF3b,Guangdong,29,Guangxi,3,0.826594000928814
ORF3b,Guangdong,29,Hubei,3,0.7622031361097915
ORF3b,Guangdong,29,Jiangxi,10,0.26145074437757354
ORF3b,Guangdong,29,Guizhou,4,0.7711354614252368
ORF3b,Hunan,4,Fujian,4,0.5991561181434598
ORF3b,Hunan,4,Guangxi,3,0.3722794959908362
ORF3b,Hunan,4,Hubei,3,0.05091258405379452
ORF3b,Hunan,4,Jiangxi,10,0.692244351808965
ORF3b,Hunan,4,Guizhou,4,0.15733333333333333
ORF3b,Fujian,4,Guangxi,3,0.6025917926565875
ORF3b,Fujian,4,Hubei,3,0.5360501567398118
ORF3b,Fujian,4,Jiangxi,10,-0.02359587902957795
ORF3b,Fujian,4,Guizhou,4,0.699404761904762
ORF3b,Guangxi,3,Hubei,3,0.3382352941176471
ORF3b,Guangxi,3,Jiangxi,10,0.7045454545454546
ORF3b,Guangxi,3,Guizhou,4,0.5448954489544895
ORF3b,Hubei,3,Jiangxi,10,0.5970496894409938
ORF3b,Hubei,3,Guizhou,4,0.19284802043422725
ORF3b,Jiangxi,10,Guizhou,4,0.6438753913697504
ORF6,Yunnan,25,Guangdong,29,0.6473795186385992
ORF6,Yunnan,25,Hunan,4,0.4598530258390057
ORF6,Yunnan,25,Fujian,4,0.47060509500446784
ORF6,Yunnan,25,Guangxi,3,-0.13765026137650246
ORF6,Yunnan,25,Hubei,3,0.4545820861155883
ORF6,Yunnan,25,Jiangxi,10,0.5324453158036366
ORF6,Yunnan,25,Guizhou,4,0.35189185852725136
ORF6,Guangdong,29,Hunan,4,0.5795983508445273
ORF6,Guangdong,29,Fujian,4,-0.337640307503519
ORF6,Guangdong,29,Guangxi,3,0.7171896575750282
ORF6,Guangdong,29,Hubei,3,0.2707758934609582
ORF6,Guangdong,29,Jiangxi,10,-0.21187172746295926
ORF6,Guangdong,29,Guizhou,4,0.4102535675256181
ORF6,Hunan,4,Fujian,4,0.5384615384615384
ORF6,Hunan,4,Guangxi,3,0.5695538057742783
ORF6,Hunan,4,Hubei,3,0.11737089201877937
ORF6,Hunan,4,Jiangxi,10,0.7235153054027366
ORF6,Hunan,4,Guizhou,4,0.3
ORF6,Fujian,4,Guangxi,3,0.8757062146892655
ORF6,Fujian,4,Hubei,3,0.4962962962962963
ORF6,Fujian,4,Jiangxi,10,-0.2698412698412697
ORF6,Fujian,4,Guizhou,4,0.7142857142857143
ORF6,Guangxi,3,Hubei,3,0.6373626373626374
ORF6,Guangxi,3,Jiangxi,10,0.852346278317152
ORF6,Guangxi,3,Guizhou,4,0.7562724014336917
ORF6,Hubei,3,Jiangxi,10,0.5706521739130435
ORF6,Hubei,3,Guizhou,4,0.3333333333333334
ORF6,Jiangxi,10,Guizhou,4,0.6585928489042675
nsp3,Yunnan,25,Guangdong,29,0.7228259264868968
nsp3,Yunnan,25,Hunan,4,0.8349593264076313
nsp3,Yunnan,25,Fujian,4,0.8506966113390674
nsp3,Yunnan,25,Guangxi,3,0.407827736437791
nsp3,Yunnan,25,Hubei,3,0.8397747914063
nsp3,Yunnan,25,Jiangxi,10,0.8084359552517411
nsp3,Yunnan,25,Guizhou,4,0.6924307584157178
nsp3,Guangdong,29,Hunan,4,0.6300406591556488
nsp3,Guangdong,29,Fujian,4,0.2696486184671535
nsp3,Guangdong,29,Guangxi,3,0.6256965383224816
nsp3,Guangdong,29,Hubei,3,0.5829936996886215
nsp3,Guangdong,29,Jiangxi,10,0.2550148294335067
nsp3,Guangdong,29,Guizhou,4,0.6339312662417383
nsp3,Hunan,4,Fujian,4,0.5759413697245388
nsp3,Hunan,4,Guangxi,3,0.5097314057305092
nsp3,Hunan,4,Hubei,3,0.2363962433338053
nsp3,Hunan,4,Jiangxi,10,0.5363502623893903
nsp3,Hunan,4,Guizhou,4,0.4255255791793222
nsp3,Fujian,4,Guangxi,3,0.7746499206005486
nsp3,Fujian,4,Hubei,3,0.5334136062612884
nsp3,Fujian,4,Jiangxi,10,-0.008485004348765592
nsp3,Fujian,4,Guizhou,4,0.6618997030862684
nsp3,Guangxi,3,Hubei,3,0.49544027507848704
nsp3,Guangxi,3,Jiangxi,10,0.5901821153397151
nsp3,Guangxi,3,Guizhou,4,0.14716237149697223
nsp3,Hubei,3,Jiangxi,10,0.4659346684365442
nsp3,Hubei,3,Guizhou,4,0.4057357780912083
nsp3,Jiangxi,10,Guizhou,4,0.5787439221768321
spike,Yunnan,25,Guangdong,29,0.5664345490812078
spike,Yunnan,25,Hunan,4,0.34589287103730376
spike,Yunnan,25,Fujian,4,0.3664838998249376
spike,Yunnan,25,Guangxi,3,0.2794185710798329
spike,Yunnan,25,Hubei,3,0.3591552036948816
spike,Yunnan,25,Jiangxi,10,0.39375175077771385
spike,Yunnan,25,Guizhou,4,0.3364898929321425
spike,Guangdong,29,Hunan,4,0.620604601351212
spike,Guangdong,29,Fujian,4,0.1710087150467163
spike,Guangdong,29,Guangxi,3,0.602100241204421
spike,Guangdong,29,Hubei,3,0.6019878836344503
spike,Guangdong,29,Jiangxi,10,0.3696595153533068
spike,Guangdong,29,Guizhou,4,0.607456481393492
spike,Hunan,4,Fujian,4,0.335801393728223
spike,Hunan,4,Guangxi,3,0.02449055898298745
spike,Hunan,4,Hubei,3,-0.0287783495330666
spike,Hunan,4,Jiangxi,10,0.3280138956738859
spike,Hunan,4,Guizhou,4,0.077378172193679
spike,Fujian,4,Guangxi,3,0.4782696583788154
spike,Fujian,4,Hubei,3,0.44649927329223676
spike,Fujian,4,Jiangxi,10,0.049477855658392446
spike,Fujian,4,Guizhou,4,0.4969217238346526
spike,Guangxi,3,Hubei,3,0.07650569723277265
spike,Guangxi,3,Jiangxi,10,0.3478915662650602
spike,Guangxi,3,Guizhou,4,0.22947285910248869
spike,Hubei,3,Jiangxi,10,0.2192270217603117
spike,Hubei,3,Guizhou,4,0.10937838423218535
spike,Jiangxi,10,Guizhou,4,0.3366133372277085
ORF8a,Yunnan,24,Guangdong,29,0.20260420424154674
ORF8a,Yunnan,24,Hunan,4,0.2959139642181432
ORF8a,Yunnan,24,Fujian,4,0.327887537993921
ORF8a,Yunnan,24,Guangxi,3,0.4403318274286016
ORF8a,Yunnan,24,Hubei,3,0.1250736966225892
ORF8a,Yunnan,24,Jiangxi,10,0.4347308658616174
ORF8a,Yunnan,24,Guizhou,4,0.27324121137816826
ORF8a,Guangdong,29,Hunan,4,0.06678583710937365
ORF8a,Guangdong,29,Fujian,4,0.08626537216828475
ORF8a,Guangdong,29,Guangxi,3,0.37979089405443994
ORF8a,Guangdong,29,Hubei,3,-0.183370846878393
ORF8a,Guangdong,29,Jiangxi,10,0.31179431067987395
ORF8a,Guangdong,29,Guizhou,4,0.07622384138046709
ORF8a,Hunan,4,Fujian,4,0.006685768863419239
ORF8a,Hunan,4,Guangxi,3,0.23678160919540225
ORF8a,Hunan,4,Hubei,3,-0.06521739130434771
ORF8a,Hunan,4,Jiangxi,10,0.048823830607511734
ORF8a,Hunan,4,Guizhou,4,-0.10982658959537572
ORF8a,Fujian,4,Guangxi,3,0.173202614379085
ORF8a,Fujian,4,Hubei,3,0.017886178861788504
ORF8a,Fujian,4,Jiangxi,10,-0.03291899122377734
ORF8a,Fujian,4,Guizhou,4,-0.060853769300635734
ORF8a,Guangxi,3,Hubei,3,0.39130434782608703
ORF8a,Guangxi,3,Jiangxi,10,-0.033123028391167215
ORF8a,Guangxi,3,Guizhou,4,0.06333333333333342
ORF8a,Hubei,3,Jiangxi,10,0.10453216374269013
ORF8a,Hubei,3,Guizhou,4,-0.13650793650793652
ORF8a,Jiangxi,10,Guizhou,4,-0.00519444054471433
